time,angle
4.233333333333333,-0.022995785850576933
4.266666666666667,-0.025567743722531677
4.3,-0.027768842035302388
4.333333333333333,-0.02960105248037359
4.366666666666666,-0.030989939659993304
4.4,-0.03194239386985042
4.433333333333334,-0.03243997705504831
4.466666666666667,-0.03249101714731428
4.5,-0.032059927136586897
4.533333333333333,-0.03118794538538494
4.566666666666666,-0.029875082306182854
4.6,-0.028104100823014067
4.633333333333334,-0.025966458990736907
4.666666666666667,-0.023439187197330957
4.7,-0.020567203370598808
4.733333333333333,-0.017383590241810243
4.766666666666667,-0.013948415760432377
4.8,-0.010326367055105921
4.833333333333333,-0.006561681807968567
4.866666666666666,-0.002705085365825699
4.9,0.0012215197004137313
4.933333333333334,0.005117082754311664
4.966666666666667,0.008904898679118034
5.0,0.012578225200115645
5.033333333333333,0.016075894581428996
5.066666666666666,0.01936247075674058
5.1,0.022374775502994382
5.133333333333334,0.02506805300685677
5.166666666666667,0.027426256256265488
5.2,0.02937661003206582
5.233333333333333,0.03094534250313763
5.266666666666667,0.03207685889750467
5.3,0.032751531542015266
5.333333333333333,0.032975493732807726
5.366666666666666,0.03274236198905922
5.4,0.03204571607583273
5.433333333333334,0.030921004763740045
5.466666666666667,0.029343282878061983
5.5,0.027376204217192557
5.533333333333333,0.025047347851151702
5.566666666666666,0.022369279850585008
5.6,0.019395195437199142
5.633333333333334,0.01611279380203534
5.666666666666667,0.012635397044779006
5.7,0.008974334529439965
5.733333333333333,0.005198730367986127
5.766666666666667,0.0013583691002334586
5.8,-0.002504777320464724
5.833333333333333,-0.00632944736209029
5.866666666666666,-0.010078609425706153
5.9,-0.013682134200220908
5.933333333333334,-0.01711471537799847
5.966666666666667,-0.020274039090864893
6.0,-0.023126020459637298
6.033333333333333,-0.025689158162403688
6.066666666666666,-0.027845358297002187
6.1,-0.02967556093821644
6.133333333333334,-0.031032340515615653
6.166666666666667,-0.03196208612046636
6.2,-0.032440622696372046
6.233333333333333,-0.0324509699354536
6.266666666666667,-0.03200333358308427
6.3,-0.03109007368963113
6.333333333333333,-0.029758321455273018
6.366666666666666,-0.027943404906248803
6.4,-0.025773039955057312
6.433333333333334,-0.023213270655340068
6.466666666666667,-0.020331494934417105
6.5,-0.017120363695747765
6.533333333333333,-0.013698141762403804
6.566666666666666,-0.010065620494783987
6.6,-0.006297876948043735
6.633333333333334,-0.002436606184372137
6.666666666666667,0.0014481217608099952
6.7,0.005304134495243362
6.733333333333333,0.00911710337895255
6.766666666666667,0.012774706979829409
6.8,0.016277560094137167
6.833333333333333,0.019499123900726056
6.866666666666666,0.02247602248963254
6.9,0.025171257383314494
6.933333333333334,0.027503538268667693
6.966666666666667,0.0294436081290943
7.0,0.030975760661577034
7.033333333333333,0.03207203995184349
7.066666666666666,0.03271830944265086
7.1,0.03291678894129335
7.133333333333334,0.03264703409708436
7.166666666666667,0.03192270048673662
7.2,0.030767011601639638
7.233333333333333,0.029181062547970926
7.266666666666667,0.02718894927242954
7.3,0.024825125670026035
7.333333333333333,0.02212010754920901
7.366666666666666,0.01911529120773259
7.4,0.015854962073410528
7.433333333333334,0.012361537658136745
7.466666666666667,0.008716482841361284
7.5,0.0049274732167305935
7.533333333333333,0.001107141109768506
7.566666666666666,-0.002748895678688079
7.6,-0.006566045876394089
7.633333333333334,-0.010294675730156744
7.666666666666667,-0.013877503281668258
7.7,-0.017221175466475058
7.733333333333333,-0.02038192533701122
7.766666666666667,-0.023262447413017417
7.8,-0.02578667637224874
7.833333333333333,-0.02794185877483879
7.866666666666666,-0.02969582058614173
7.9,-0.03102729952415495
7.933333333333334,-0.0319288639780404
7.966666666666667,-0.0323546362760303
8.0,-0.032327047341852655
8.033333333333333,-0.03183632216570853
8.066666666666666,-0.030895432530440692
8.1,-0.0295282643877679
8.133333333333333,-0.027724478737158883
8.166666666666666,-0.025516469342957034
8.2,-0.022946377425210548
8.233333333333333,-0.020033721710440936
8.266666666666667,-0.016826845113004252
8.3,-0.013389038853989454
8.333333333333334,-0.009779957229618219
8.366666666666667,-0.005999384188910551
8.4,-0.0021284575110400716
8.433333333333334,0.0017446142242414364
8.466666666666667,0.005591011052061612
8.5,0.009354738735129818
8.533333333333333,0.013014927317448466
8.566666666666666,0.01647946942820644
8.6,0.019719587991279264
8.633333333333333,0.022671806980352874
8.666666666666666,0.025323409899764115
8.7,0.027623385239455397
8.733333333333333,0.029527000455987107
8.766666666666667,0.031012803173395834
8.8,0.03207823038751601
8.833333333333334,0.03269986743996012
8.866666666666667,0.03286137544244494
8.9,0.03256521628890163
8.933333333333334,0.031817544186511615
8.966666666666667,0.03062119626707771
9.0,0.029019062298812685
9.033333333333331,0.027000049237148938
9.066666666666666,0.024616143424504248
9.1,0.021882687597319483
9.133333333333333,0.018864314392696757
9.166666666666666,0.015592888931190485
9.2,0.012108681581810554
9.233333333333333,0.008452786060232143
9.266666666666667,0.004683379445277413
9.3,0.0008407139918145122
9.333333333333334,-0.0029977950396122832
9.366666666666667,-0.006807055733798695
9.4,-0.01052093805781551
9.433333333333334,-0.014086601642493648
9.466666666666669,-0.01748336002907247
9.5,-0.020581804198715803
9.533333333333331,-0.023422919230006833
9.566666666666666,-0.025931222206685423
9.6,-0.028041292465597722
9.633333333333333,-0.029778463634351438
9.666666666666666,-0.031076537460412057
9.7,-0.03193344006891596
9.733333333333333,-0.032335486139200224
9.766666666666667,-0.032277454759040314
9.8,-0.03176766833542932
9.833333333333334,-0.030802736715962675
9.866666666666667,-0.02939275047853762
9.9,-0.027564294057372374
9.933333333333334,-0.02532507722398014
9.966666666666669,-0.02275019442055992
10.0,-0.01983155357233035
10.033333333333331,-0.016605629090959972
10.066666666666666,-0.013175561108400569
10.1,-0.00952502449984083
10.133333333333333,-0.0057610469369901995
10.166666666666666,-0.001914176817613189
10.2,0.001980278537776492
10.233333333333333,0.005822018050880783
10.266666666666667,0.009587798874220121
10.3,0.013190233373871818
10.333333333333334,0.016657613082734057
10.366666666666667,0.019885586274152933
10.4,0.022818163411878697
10.433333333333334,0.02545340857856071
10.466666666666669,0.027694240858846975
10.5,0.0295715863909618
10.533333333333331,0.031037822381202892
10.566666666666666,0.03206765743651041
10.6,0.03265431140621167
10.633333333333333,0.032771210743578694
10.666666666666666,0.03244384904754982
10.7,0.03167303872994953
10.733333333333333,0.03045777254716953
10.766666666666667,0.02882062961039833
10.8,0.026791293321162257
10.833333333333334,0.024390082853625872
10.866666666666667,0.0216404888510191
10.9,0.018596178689227694
10.933333333333334,0.01532828283580212
10.966666666666669,0.011824836569301443
11.0,0.008171944876185222
11.033333333333331,0.004374391325583593
11.066666666666666,0.0005455781803100912
11.1,-0.003294184949941714
11.133333333333333,-0.00707584341826073
11.166666666666666,-0.010777611750576899
11.2,-0.01431857320761698
11.233333333333333,-0.017689104579390547
11.266666666666667,-0.020786160300192424
11.3,-0.023573187698340714
11.333333333333334,-0.026052082634882456
11.366666666666667,-0.028136807745156256
11.4,-0.029832002240216537
11.433333333333334,-0.031104287083903115
11.466666666666669,-0.03193172653955468
11.5,-0.03230005114682344
11.533333333333331,-0.03221450080928512
11.566666666666666,-0.031660629066723844
11.6,-0.030680716156984422
11.633333333333333,-0.029225084035048976
11.666666666666666,-0.027377172214714696
11.7,-0.025111772594292425
11.733333333333333,-0.022533420845705088
11.766666666666667,-0.019594185726701463
11.8,-0.016354337625715143
11.833333333333334,-0.012917094104343274
11.866666666666667,-0.009258132242182526
11.9,-0.005477317602732068
11.933333333333334,-0.0016396131357880872
11.966666666666669,0.0022259641454884793
12.0,0.006075097376687433
12.033333333333331,0.009834317210515975
12.066666666666666,0.013421801871654095
12.1,0.016866108394229196
12.133333333333333,0.020050238138006996
12.166666666666666,0.022964375522568803
12.2,0.025558833189616603
12.233333333333333,0.02778503105179242
12.266666666666667,0.02962640619101231
12.3,0.031058872791510872
12.333333333333334,0.03205843525958518
12.366666666666667,0.03261190525018165
12.4,0.03270698868084043
12.433333333333334,0.0323440093351115
12.466666666666669,0.03152777860511491
12.5,0.03029317284997357
12.533333333333331,0.02861373084652219
12.566666666666666,0.02654443299302378
12.6,0.024138442833293357
12.633333333333333,0.02139590466851593
12.666666666666666,0.01834752262429684
12.7,0.015043984940116715
12.733333333333333,0.01155749613738144
12.766666666666667,0.007899356599590623
12.8,0.00412707866912343
12.833333333333334,0.000285930190126793
12.866666666666667,-0.0035286033275383484
12.9,-0.0073217012324000574
12.933333333333334,-0.011000114304140272
12.966666666666669,-0.014534720239709475
13.0,-0.017866137527758008
13.033333333333331,-0.02093872286166953
13.066666666666666,-0.023705600968521923
13.1,-0.026118415507721426
13.133333333333333,-0.02820321088275901
13.166666666666666,-0.029853187308870544
13.2,-0.03110038637567225
13.233333333333333,-0.03189049714570036
13.266666666666667,-0.032239691886768895
13.3,-0.032100029423719256
13.333333333333334,-0.03154041727924772
13.366666666666667,-0.03051215871491264
13.4,-0.029064278411803812
13.433333333333334,-0.02718279574463978
13.466666666666669,-0.024907516201808866
13.5,-0.022254068135391325
13.533333333333331,-0.019316930715910674
13.566666666666666,-0.016058394171508672
13.6,-0.012618089538567023
13.633333333333333,-0.008967209480565064
13.666666666666666,-0.0051977711613990785
13.7,-0.0013501754443512315
13.733333333333333,0.00253125567608814
13.766666666666667,0.006350785528707936
13.8,0.01006787402448217
13.833333333333334,0.013675439689015079
13.866666666666667,0.017053794676238576
13.9,0.020214452507552272
13.933333333333334,0.023120204374579064
13.966666666666669,0.025660822458249077
14.0,0.027874891846302985
14.033333333333331,0.02968291254381583
14.066666666666666,0.03109294731947876
14.1,0.03205286408342034
14.133333333333333,0.03257725856507521
14.166666666666666,0.03264312934790303
14.2,0.032264845891992744
14.233333333333333,0.03141683167097442
14.266666666666667,0.0301530393030478
14.3,0.028460393684504037
14.333333333333334,0.02637598042852085
14.366666666666667,0.023923144921701
14.4,0.021174754981326815
14.433333333333334,0.018097302830668127
14.466666666666669,0.014793817655790907
14.5,0.011305709203599525
14.533333333333331,0.007625402133690784
14.566666666666666,0.0038544896265120254
14.6,2.014685990059384e-05
14.633333333333333,-0.0037891575075565953
14.666666666666666,-0.007559064638858582
14.7,-0.011224008312030076
14.733333333333333,-0.014752460671726196
14.766666666666667,-0.018070090923746118
14.8,-0.02111118371851073
14.833333333333334,-0.023856319872124887
14.866666666666667,-0.02625188636597553
14.9,-0.02828191669947744
14.933333333333334,-0.029918948506227668
14.966666666666669,-0.031104297116353097
15.0,-0.03188854090199577
15.033333333333331,-0.032190162957353774
15.066666666666666,-0.03203743075919241
15.1,-0.03142364270447895
15.133333333333333,-0.030396284737563173
15.166666666666666,-0.028891460609487662
15.2,-0.026991424897479858
15.233333333333333,-0.02468762358038723
15.266666666666667,-0.02204634228289093
15.3,-0.01908879403928765
15.333333333333334,-0.015829162349745074
15.366666666666667,-0.012356213268657434
15.4,-0.008701460106126824
15.433333333333334,-0.0049539988978575256
15.466666666666669,-0.0011049052515819113
15.5,0.002775089050492729
15.533333333333331,0.006585063548099513
15.566666666666666,0.010299460131546477
15.6,0.01387223944458249
15.633333333333333,0.01725111166533444
15.666666666666666,0.020411171799587402
15.7,0.023241662594387646
15.733333333333333,0.025795984972485368
15.766666666666667,0.027944082325934483
15.8,0.02974774293336457
15.833333333333334,0.031111845363197107
15.866666666666667,0.03204824386191496
15.9,0.03252417947779018
15.933333333333334,0.032549167118112836
15.966666666666669,0.032136402121590635
16.0,0.03127733575531311
16.033333333333335,0.029990896511720825
16.066666666666666,0.028267139952411036
16.1,0.026176178178986653
16.133333333333333,0.02369336418815338
16.166666666666668,0.020913422314464022
16.2,0.017848498053199654
16.233333333333334,0.014529384780442411
16.266666666666666,0.011013815451417443
16.3,0.007354231018708468
16.333333333333332,0.0035891694371550376
16.366666666666667,-0.00023830549351022692
16.4,-0.004046911916119944
16.433333333333334,-0.007816982361894542
16.466666666666665,-0.011470625702975079
16.5,-0.014962426222233427
16.533333333333335,-0.01823729660783946
16.566666666666666,-0.021271618963714545
16.6,-0.02399955350335792
16.633333333333333,-0.026364734708150817
16.666666666666668,-0.028378691546258494
16.7,-0.02999711956279727
16.733333333333334,-0.031153534370233382
16.766666666666666,-0.031892683249102216
16.8,-0.032166557947479024
16.833333333333332,-0.031988011169161945
16.866666666666667,-0.03134335201328353
16.9,-0.03027090994580317
16.933333333333334,-0.028755447349290142
16.966666666666665,-0.026824447810683383
17.0,-0.02451657416785613
17.033333333333335,-0.021835900360953172
17.066666666666666,-0.018860316318861203
17.1,-0.01559013764259243
17.133333333333333,-0.012113206928184406
17.166666666666668,-0.00846888092061504
17.2,-0.004702641350128544
17.233333333333334,-0.0008501754725416255
17.266666666666666,0.002997717993218574
17.3,0.0068011359605444355
17.333333333333332,0.01051662860571101
17.366666666666667,0.014071768469747115
17.4,0.01744386967942546
17.433333333333334,0.020573642197127207
17.466666666666665,0.023414850816168897
17.5,0.025895052382634454
17.533333333333335,0.02806213283993575
17.566666666666666,0.02979925594975752
17.6,0.031154735572303194
17.633333333333333,0.03205275691207676
17.666666666666668,0.03249862144653837
17.7,0.032507171075876196
17.733333333333334,0.03205819408654542
17.766666666666666,0.031163272639864292
17.8,0.029831990883067535
17.833333333333332,0.028087273923487862
17.866666666666667,0.025952072973716822
17.9,0.023467427849004796
17.933333333333334,0.020683341969775393
17.966666666666665,0.017603639068518806
18.0,0.0142698412460176
18.03333333333333,0.010759063695393147
18.066666666666663,0.007087485495599566
18.1,0.0033324971016168714
18.133333333333333,-0.0004973558416625501
18.166666666666668,-0.004286422430444414
18.2,-0.008014338938618248
18.23333333333333,-0.011659183920679217
18.266666666666666,-0.015153390223514807
18.3,-0.018420312111628645
18.33333333333333,-0.021434298649915196
18.366666666666667,-0.02412097164877225
18.4,-0.02644898987214006
18.433333333333334,-0.02841829057619938
18.466666666666665,-0.030010230823420248
18.5,-0.031132251526454047
18.53333333333333,-0.03184496843244755
18.566666666666663,-0.03209234006978501
18.6,-0.03188396285114581
18.633333333333333,-0.031223117298964764
18.666666666666668,-0.030118220798785567
18.7,-0.02859831259900658
18.73333333333333,-0.026630825430108196
18.766666666666666,-0.024300261108602283
18.8,-0.021614561945362043
18.83333333333333,-0.018607398093205108
18.866666666666667,-0.015344756175133646
18.9,-0.011861711505332106
18.933333333333334,-0.00819221067505782
18.966666666666665,-0.004426735409707616
19.0,-0.0005733838310855166
19.03333333333333,0.003256047902415515
19.066666666666663,0.007055166073206776
19.1,0.010723087923358854
19.133333333333333,0.01427264171499276
19.166666666666668,0.017614614647039728
19.2,0.020721563023674783
19.23333333333333,0.02354137734183115
19.266666666666666,0.025998012630979114
19.3,0.02811112110490055
19.33333333333333,0.029845210272801067
19.366666666666667,0.031152074238512295
19.4,0.03203384349764993
19.433333333333334,0.032456416810686006
19.466666666666665,0.03242173857314645
19.5,0.03194194480571744
19.53333333333333,0.031034733237185863
19.566666666666663,0.029689041385347892
19.6,0.027924668543290565
19.633333333333333,0.02577009683847553
19.666666666666668,0.023282968675296223
19.7,0.020454180607442748
19.73333333333333,0.017347440646836132
19.766666666666666,0.014035439484247236
19.8,0.01046818711671671
19.83333333333333,0.0068201902629281275
19.866666666666667,0.003060636838364106
19.9,-0.0007432577724819645
19.933333333333334,-0.004543794436109083
19.966666666666665,-0.008263359234992773
20.0,-0.011918194998794316
20.03333333333333,-0.015369677699286656
20.066666666666663,-0.018603529790192534
20.1,-0.02159298777513219
20.133333333333333,-0.024281172891935432
20.166666666666668,-0.02658855543481997
20.2,-0.02853324527323431
20.23333333333333,-0.03007719525508712
20.266666666666666,-0.031170588046950387
20.3,-0.03185028644994614
20.33333333333333,-0.03206626519027145
20.366666666666667,-0.03182590737255353
20.4,-0.031122837666170522
20.433333333333334,-0.029980380456956723
20.466666666666665,-0.028400386772162722
20.5,-0.026434754180284514
20.53333333333333,-0.024064501772240066
20.566666666666663,-0.021370981916137847
20.6,-0.018377276398104048
20.633333333333333,-0.0150679979365953
20.666666666666668,-0.0115646423493434
20.7,-0.007901795997844907
20.73333333333333,-0.004137783368808766
20.766666666666666,-0.00030773770221981245
20.8,0.0035384101214774866
20.83333333333333,0.007284385113673686
20.866666666666667,0.010970723430616891
20.9,0.014499739147062929
20.933333333333334,0.0178125648522105
20.966666666666665,0.020889766080016026
21.0,0.02367179751255999
21.03333333333333,0.02613002081322735
21.066666666666663,0.028209237846148705
21.1,0.029892594554533636
21.133333333333333,0.031173412889412333
21.166666666666668,0.03202302604083407
21.2,0.03241529262560561
21.23333333333333,0.03235793400490583
21.266666666666666,0.03185072509243714
21.3,0.03090477653171453
21.33333333333333,0.029529147576384807
21.366666666666667,0.027742953699756656
21.4,0.025579047216804263
21.433333333333334,0.023043645157695854
21.466666666666665,0.02020455736293636
21.5,0.017110575202442524
21.53333333333333,0.013772927956794636
21.566666666666663,0.010241283041565243
21.6,0.0065506295433293005
21.633333333333333,0.0027924817270936764
21.666666666666668,-0.0009958287549776124
21.7,-0.004790561912271896
21.73333333333333,-0.00852434885434028
21.766666666666666,-0.012125979901387307
21.8,-0.01556944287340234
21.83333333333333,-0.01877930352836965
21.866666666666667,-0.021740925631830606
21.9,-0.0243793459092716
21.933333333333334,-0.02666268855887699
21.966666666666665,-0.028596204137738557
22.0,-0.030097324215933696
22.03333333333333,-0.031161808819920585
22.066666666666663,-0.031796389487084964
22.1,-0.03197632921522908
22.133333333333333,-0.03170057936261128
22.166666666666668,-0.03098008015378273
22.2,-0.029816163654321937
22.23333333333333,-0.02823313701818342
22.266666666666666,-0.02623098160299842
22.3,-0.023849368381015482
22.33333333333333,-0.021134713545732042
22.366666666666667,-0.018099772570771222
22.4,-0.01478507018896602
22.433333333333334,-0.011306607996373064
22.466666666666665,-0.00764568748432648
22.5,-0.003863470501541233
22.53333333333333,-4.452987605674252e-05
22.566666666666663,0.003783331700493387
22.6,0.007556028763393563
22.633333333333333,0.011222493357093688
22.666666666666668,0.014734129348298097
22.7,0.018028082046491534
22.73333333333333,0.02107714366779767
22.766666666666666,0.023820152467767253
22.8,0.026240778960205935
22.83333333333333,0.028299620560717997
22.866666666666667,0.029972044901649397
22.9,0.031203553690732466
22.933333333333334,0.0320234227509455
22.966666666666665,0.03237580073820001
23.0,0.03229025953510489
23.03333333333333,0.031752197972528144
23.066666666666663,0.030765541901066173
23.1,0.0293678619063773
23.133333333333333,0.02755601215035486
23.166666666666668,0.025369553117382537
23.2,0.022805706438863368
23.23333333333333,0.019957181622266562
23.266666666666666,0.016828794574526018
23.3,0.013468119608158524
23.33333333333333,0.00995340136246381
23.366666666666667,0.006252114609121229
23.4,0.002492553979765999
23.433333333333334,-0.001305018928533519
23.466666666666665,-0.00507671176792468
23.5,-0.008791776206452663
23.53333333333333,-0.012384424184338938
23.566666666666663,-0.015815084373435262
23.6,-0.018989295921061577
23.633333333333333,-0.0219184366553351
23.666666666666668,-0.024545254641353598
23.7,-0.026810146942334967
23.73333333333333,-0.028680369985254913
23.766666666666666,-0.03016002280361607
23.8,-0.03120549279311846
23.83333333333333,-0.03180938759958751
23.866666666666667,-0.0319625471604883
23.9,-0.03165090929793113
23.933333333333334,-0.030903470188611056
23.966666666666665,-0.02972369890209703
24.0,-0.028113055466095327
24.03333333333333,-0.02606225230822923
24.066666666666663,-0.023675271700278385
24.1,-0.02094625370020542
24.133333333333333,-0.017892159716712763
24.166666666666668,-0.014599371028991781
24.2,-0.011077932545446423
24.23333333333333,-0.007417880550089294
24.266666666666666,-0.003654399248967266
24.3,0.0001773701346625689
24.33333333333333,0.003987760812833807
24.366666666666667,0.007751646717981897
24.4,0.011413666852446491
24.433333333333334,0.014895386476395878
24.466666666666665,0.018175150579124555
24.5,0.021191899154094918
24.53333333333333,0.02391540231583389
24.566666666666663,0.026313276792067523
24.6,0.02834069630999081
24.633333333333333,0.029975480733339444
24.666666666666668,0.03119199120375038
24.7,0.0319798806775895
24.73333333333333,0.0323057381754559
24.766666666666666,0.032190865813174215
24.8,0.03162325109234465
24.83333333333333,0.030620399364346133
24.866666666666667,0.029193432516785304
24.9,0.027328255982566715
24.933333333333334,0.025149429504357945
24.966666666666665,0.02258117330535825
25.0,0.019720604933284536
25.03333333333333,0.016578223671245063
25.066666666666663,0.013216393722589316
25.1,0.009661400076427906
25.133333333333333,0.005978593281362743
25.166666666666668,0.002225006634346771
25.2,-0.0015818637983597839
25.23333333333333,-0.005345348227705271
25.266666666666666,-0.009040916198692628
25.3,-0.012620622610757248
25.33333333333333,-0.016043742971181496
25.366666666666667,-0.01919725123732241
25.4,-0.02209713524997681
25.433333333333334,-0.024684349500697422
25.466666666666665,-0.02693488048704107
25.5,-0.028775641238326877
25.53333333333333,-0.03020587557025456
25.566666666666663,-0.031217928060315092
25.6,-0.031796428130669296
25.633333333333333,-0.031921234364157273
25.666666666666668,-0.03158914429205262
25.7,-0.030794391288521572
25.73333333333333,-0.02957707148051547
25.766666666666666,-0.027926511654177588
25.8,-0.02588264316680644
25.83333333333333,-0.023478068990210987
25.866666666666667,-0.020711725734998687
25.9,-0.017646717888222918
25.933333333333334,-0.014329286233005556
25.966666666666665,-0.010816488749619602
26.0,-0.007144125269691103
26.03333333333333,-0.0033937388809530677
26.066666666666663,0.0004533971233071643
26.1,0.00425752441327254
26.133333333333333,0.007996378826798267
26.166666666666668,0.011613969194331109
26.2,0.01509421727231608
26.23333333333333,0.01836667821471694
26.266666666666666,0.021347482232567883
26.3,0.024059097797467288
26.33333333333333,0.0264307529879233
26.366666666666667,0.028436416162290087
26.4,0.030033195377562993
26.433333333333334,0.03121075867915457
26.466666666666665,0.03195399515317532
26.5,0.03225503622812553
26.53333333333333,0.03210515977405337
26.566666666666663,0.03151810471699945
26.6,0.03048154830874283
26.633333333333333,0.029026504377761997
26.666666666666668,0.02717319621090275
26.7,0.024937869290503567
26.73333333333333,0.02234708185104273
26.766666666666666,0.01946750022983146
26.8,0.016323089623165643
26.83333333333333,0.012929925747294124
26.866666666666667,0.009380539091870421
26.9,0.005712251062231167
26.933333333333334,0.001964923594304002
26.966666666666665,-0.0017941339874585351
27.0,-0.005560762259019913
27.03333333333333,-0.009238646686454912
27.066666666666663,-0.012820973085849507
27.1,-0.016169345727113704
27.133333333333333,-0.019362693381633322
27.166666666666668,-0.022223405610521274
27.2,-0.02476397067102898
27.23333333333333,-0.026993780599508188
27.266666666666666,-0.028803741419953566
27.3,-0.030227998708494574
27.33333333333333,-0.031206142171786855
27.366666666666667,-0.031764302018872925
27.4,-0.03184605475130042
27.433333333333334,-0.03148195068067495
27.466666666666665,-0.030675302954342065
27.5,-0.029410834730504654
27.53333333333333,-0.027755930678460272
27.566666666666663,-0.025679587210325042
27.6,-0.023248717928704865
27.633333333333333,-0.020464607029260895
27.666666666666668,-0.01738933539356813
27.7,-0.01407850752717188
27.73333333333333,-0.010550083224829754
27.766666666666666,-0.006869008820097778
27.8,-0.003099990833066668
27.83333333333333,0.0007539337412547642
27.866666666666667,0.004544274223930778
27.9,0.008264231829261615
27.933333333333334,0.01189001890862773
27.966666666666665,0.015310851147560145
28.0,0.018556903905173176
28.03333333333333,0.02155295176287786
28.066666666666663,0.024215768621568046
28.1,0.026554270572091587
28.133333333333333,0.028508346810357077
28.166666666666668,0.030071981215163968
28.2,0.031228716199566575
28.23333333333333,0.03195289137522673
28.266666666666666,0.032216177715929106
28.3,0.03203995898618106
28.33333333333333,0.03142395496136219
28.366666666666667,0.030371285693225225
28.4,0.02888484002008762
28.433333333333334,0.026998987054694723
28.466666666666665,0.02474893020158153
28.5,0.02217041564457878
28.53333333333333,0.0192648029422402
28.566666666666663,0.01611023009244028
28.6,0.012720920998502415
28.633333333333333,0.009175760775819164
