Time,x,y
0.016666666666666666,923.3081122327501,930.7681678270324
0.03333333333333333,933.8538598032628,930.6186911755416
0.05,943.1826522245717,930.6969087587565
0.06666666666666667,951.3885711323461,930.6248034421385
0.08333333333333333,958.6078271833622,930.6690527919396
0.1,964.2857958033252,930.4458066394035
0.11666666666666667,968.4030709120394,930.6097327308089
0.13333333333333333,971.3387145225674,930.6297377861736
0.15,972.9554971855242,930.6735468173885
0.16666666666666666,972.8990877119978,930.663138305404
0.18333333333333332,971.7585828481655,930.6235444968117
0.2,968.9663576593778,930.7672797855091
0.21666666666666667,964.7704142182279,930.684168683028
0.23333333333333334,959.4235635008926,930.6013878468539
0.25,952.7617462589609,930.6589258920718
0.26666666666666666,944.9837581811919,930.7457199448846
0.2833333333333333,935.3770494149435,930.7375518078359
0.3,924.7195810408069,930.7208390646492
0.31666666666666665,913.170950302947,930.7573360134694
0.3333333333333333,900.0583109192349,930.8334561111967
0.35,885.8429097133077,930.8193695621167
0.36666666666666664,870.5146353426985,930.8257019660182
0.38333333333333336,854.2900011982813,930.7597417418444
0.4,837.1214386733274,930.8545302128242
0.4166666666666667,818.8492095385484,930.6563580347192
0.43333333333333335,799.7378347320005,930.7194082539899
0.45,779.9237759886956,930.6885914682438
0.4666666666666667,759.5112053059959,930.5227219099766
0.48333333333333334,738.1735038514154,930.1307749944656
0.5,716.322961888922,930.1301292165978
0.5166666666666667,693.8654775493052,929.8968097128286
0.5333333333333333,670.972283445805,929.6540550813681
0.55,647.7419365816721,929.3304065953699
0.5666666666666667,624.5379175976506,929.0718082470314
0.5833333333333334,600.8051608660776,928.6991601688165
0.6,576.8925138131726,928.3090720439527
0.6166666666666667,553.2924281762077,927.7565013832731
0.6333333333333333,529.5520967924742,927.3634421398617
0.65,505.7962313710139,926.8288941459457
0.6666666666666666,482.39101789613994,926.1100484982558
0.6833333333333333,459.5560150172937,925.5513228235013
0.7,436.7362710690109,925.1157631411567
0.7166666666666667,414.48497282910057,924.3696066973209
0.7333333333333333,392.98617596758265,923.6864608143601
